CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP (掳C),RH (%),DEWPOINT (掳C),WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND
2020-3-12 18:58,206.25,206.25,250,200,231.25,250,50,50,50,50,247.25,237.5,250,2,218.25,65.25,247.25,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.2,100,8.2,1.45,1.2,1.4075,1.5,0.975,1.2425,1.5,354.25,349,352,357.75,343.75,350.75,1,1.5,352,0,-1.2875,0.575,0
2020-3-12 18:59,200,200,250,193.75,225,250,50,50,50,50,229.5,200,250,2,202.75,60,229.5,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.2,100,8.2,1.4,1.25,1.4275,1.5,1,1.275,1.5,357.75,349,354.25,2,344,351,2,1.5,353,0,-1.2825,0.6325000000000001,0
2020-3-12 19:00,175,175,250,175,225,250,50,50,50,50,219.5,200,250,2,192.5,57,219.5,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.4,100,8.4,1.4249999999999998,1.3,1.415,1.5,1,1.3075,1.5,92,351,358.25,4.25,344,352,4.25,1.5,1.5,0,-1.2225,0.715,0
2020-3-12 19:01,175,193.75,250,175,225,250,50,50,50,50,233,200,250,2,206.75,61.25,233,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.4,100,8.4,1.525,1.4,1.4625,1.6,1,1.34,1.6,6.25,356,2.5,7.25,344,353.25,7.25,1.6,4.75,0,-1.2075,0.83,0
2020-3-12 19:02,175,193.75,250,175,225,250,50,50,50,50,225.5,200,250,2,197.75,58.75,225.5,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.5,100,8.5,1.5,1.4,1.5,1.6,1,1.3725,1.6,11,92.25,6.5,11.5,344,355.25,11.5,1.6,5,0,-1.1725,0.9325,0
2020-3-12 19:03,175,181.25,250,175,200,250,50,50,50,50,226.25,200,237.5,2,200.75,59.5,226.25,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.5,100,8.5,1.4249999999999998,1.4,1.49,1.525,1,1.3924999999999998,1.6,15.75,6.5,11,15.75,344.5,358,15.75,1.6,5,0,-1.09,1.0175,0
2020-3-12 19:04,175,200,250,175,200,250,50,50,50,50,227,200,200,2,202,59.75,227,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.2,8,8.5,100,8.5,1.35,1.35,1.4425,1.5,1,1.4049999999999998,1.6,18.25,11,15.25,19,347.75,91,19,1.6,5,0,-0.98,1.0625,0
2020-3-12 19:05,175,200,250,175,200,250,50,50,50,50,227,200,200,2,203,60,227,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.325,1.3,1.3625,1.5,1.0750000000000002,1.4175,1.6,19.5,15,18,20,349,3.75,20,1.6,5,0,-0.875,1.045,0
2020-3-12 19:06,175,200,243.75,175,200,237.5,50,50,50,50,237,200,200,2,209.5,62.5,237,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.225,1.125,1.295,1.4,1.125,1.4124999999999999,1.6,18.5,16.75,19,21,349,6.25,21,1.6,5,0,-0.815,1.01,0
2020-3-12 19:07,175,200,225,175,200,218.75,50,50,50,50,244.5,200,200,2,216.5,64.5,244.5,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.3,1.1,1.275,1.35,1.1,1.4049999999999998,1.6,18.25,17,19,21,349,9,21,1.6,5,0,-0.8025,0.9924999999999999,0
2020-3-12 19:08,175,200,200,175,200,212.5,50,50,50,50,252.75,225,200,2,224.25,67,252.75,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.35,1.175,1.3,1.4,1.1,1.3924999999999998,1.6,15.75,14.75,17.75,20.25,351,11.5,21,1.6,5,0,-0.84,0.9924999999999999,0
2020-3-12 19:09,175,225,225,175,200,225,50,50,50,50,257,250,200,2,227.5,68.5,257,10,0,1017.7,1019.24,1017.68,1017.85,1019.28,-0.5,8,8.6,100,8.6,1.4,1.275,1.3425,1.475,1.1,1.39,1.6,16.25,13,16,19.5,356,13.5,21,1.6,5,0,-0.9,0.9975,0
2020-3-12 19:10,175,225,225,175,200,225,50,50,50,50,259.75,250,200,2,230,69.25,259.75,10,0,1017.7,1019.24,1017.68,1017.85,1019.28,-0.5,8,8.6,100,8.6,1.45,1.3,1.3925,1.5,1.1,1.39,1.6,15.75,13,15,18,92.25,14.75,21,1.6,5,0,-0.9475,1.0175,0
2020-3-12 19:11,175,225,225,175,200,231.25,50,50,50,50,274.5,250,200,2,244,73.75,274.5,10,0,1017.7,1019.24,1017.68,1017.85,1019.28,-0.5,8,8.6,100,8.6,1.375,1.3,1.4124999999999999,1.5,1.1,1.3775,1.525,15,13.25,15,17.75,6.5,16,21,1.525,12.5,0,-0.97,1.0325,0
2020-3-12 19:12,175,243.75,243.75,175,200,250,50,50,50,50,294.75,250,212.5,2,264.25,80.75,294.75,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.325,1.225,1.38,1.475,1.1,1.3650000000000002,1.5,15.25,13.5,15,17.5,11,16.5,21,1.5,15,0,-0.9425,1.0125,0
2020-3-12 19:13,187.5,262.5,262.5,200,218.75,275,50,50,50,50,308.25,300,250,2,275.5,84.5,308.25,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.25,1.2,1.3250000000000002,1.4,1.1,1.3450000000000002,1.5,21.25,13,16.5,22.25,13,17,23,1.5,15,0,-0.88,0.995,0
2020-3-12 19:14,200,250,275,200,225,275,50,50,50,50,296,275,250,2,264.5,80.75,296,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.5,8,8.6,100,8.6,1.2,1.15,1.2525,1.4,1.1,1.3250000000000002,1.5,28.5,13.75,21.25,29,13,17.75,29,1.5,15,0,-0.7475,1.0025,0
2020-3-12 19:15,200,250,275,200,225,275,50,50,50,50,283.5,250,250,2,253,76.5,283.5,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.5,8,8.6,100,8.6,1.1,1.05,1.185,1.3,1.05,1.31,1.5,32,20.5,28.25,35.5,13,18.75,35.5,1.5,15,0,-0.5875,1.0275,0
2020-3-12 19:16,200,231.25,275,200,225,275,50,50,50,50,270.75,250,250,2,240.75,72.75,270.75,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.5,8,8.6,100,8.6,0.925,0.875,1.095,1.3,0.875,1.2850000000000001,1.5,37.25,27.25,33.25,40.25,13,20.5,40.25,1.5,15,0,-0.46,0.9924999999999999,0
2020-3-12 19:17,200,225,275,200,225,275,50,50,50,50,263.25,250,250,2,233.75,70.5,263.25,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.5,8,8.6,100,8.6,0.8,0.8,0.9325,1.2000000000000002,0.8,1.24,1.5,48.25,29.75,38.25,48.75,13,22.75,48.75,1.5,15,0,-0.3175,0.875,0
2020-3-12 19:18,200,225,275,212.5,225,275,50,50,50,50,255.25,250,250,2,227,68.25,255.25,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.5,8,8.6,100,8.6,0.7,0.7,0.8075,0.9750000000000001,0.7,1.1875,1.5,58.25,35,47.75,60.75,13,26.5,60.75,1.5,15,0,-0.145,0.7925,0
2020-3-12 19:19,200,200,275,200,225,275,50,50,50,50,247.75,225,250,2,218.75,65.25,247.75,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.5,100,8.5,0.575,0.575,0.705,0.9,0.575,1.11,1.5,75,46.75,59.5,75,13,31.5,75,1.5,15,0,0.0175,0.7,0
2020-3-12 19:20,200,200,275,200,225,275,50,50,50,50,243.25,200,250,2,216,64.5,243.25,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.5,100,8.5,0.42500000000000004,0.4,0.55,0.725,0.4,1.02,1.475,88.75,56.75,74.25,91.25,13,38,91.25,1.475,15.25,0,0.1525,0.53,0
2020-3-12 19:21,200,200,275,200,225,275,50,50,50,50,241.25,200,250,2,214,63.75,241.25,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.4,100,8.4,0.325,0.325,0.4275,0.575,0.325,0.9125,1.4,103.75,74.5,89.5,104.25,13,46,104.25,1.4,16,0,0.22,0.3625,0
2020-3-12 19:22,200,200,275,200,225,275,50,50,50,50,235,200,250,2,208,61.75,235,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.3,100,8.3,0.275,0.25,0.3325,0.4,0.25,0.81,1.4,117.25,87.25,103,119,13.75,55,119,1.4,16,0,0.2325,0.2325,0
2020-3-12 19:23,200,200,275,200,225,262.5,50,50,50,50,227,200,250,2,202.5,59.75,227,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.3,100,8.3,0.35,0.2,0.2875,0.425,0.2,0.7025,1.3,113.75,93,115.25,133.25,20.5,65.5,133.25,1.3,36,0,0.245,0.1525,0
2020-3-12 19:24,200,200,250,200,206.25,250,50,50,50,50,231,200,237.5,2,205.75,61,231,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.5,8,8.3,100,8.3,0.5,0.2,0.365,0.525,0.2,0.63,1.3,94.5,81,111.25,135,27.25,73.75,135,1.3,36,0,0.2925,0.22,0
2020-3-12 19:25,200,200,250,200,200,237.5,50,50,50,50,241.75,200,200,2,214,63.5,241.75,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.675,0.275,0.5075000000000001,0.675,0.2,0.5700000000000001,1.2000000000000002,87.5,80,98.25,123,29.75,80.5,135,1.2000000000000002,37,0,0.325,0.39,0
2020-3-12 19:26,200,200,231.25,200,200,225,50,50,50,50,252,225,200,2,222.75,66.75,252,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.6,0.4,0.6174999999999999,0.8,0.2,0.535,0.9750000000000001,84.25,75.5,89,113.75,35,85.5,135,0.9750000000000001,49.75,0,0.32,0.53,0
2020-3-12 19:27,200,206.25,225,200,200,225,50,50,50,50,254,250,200,2,224.75,67.5,254,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.55,0.4,0.605,0.775,0.2,0.505,0.9,82.25,73.5,84.75,99.5,46.75,89.5,135,0.9,60,0,0.2725,0.54,0
2020-3-12 19:28,200,200,225,200,200,225,50,50,50,50,250,250,200,2,221.5,66.25,250,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.6499999999999999,0.4,0.5774999999999999,0.7,0.2,0.49,0.8250000000000001,69.75,67.5,80.5,94,56.75,91.75,135,0.8250000000000001,80.25,0,0.22,0.535,0
2020-3-12 19:29,200,200,225,200,200,225,50,50,50,50,245.25,212.5,200,2,217.5,65,245.25,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.8,0.5,0.6675,0.9,0.2,0.5,0.9,57.25,56.25,69.5,87.75,56.25,91.5,135,0.9,57,0,0.1325,0.6525,0
2020-3-12 19:30,200,200,225,200,200,225,50,50,50,50,236,200,200,2,209,62.25,236,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.725,0.6,0.735,0.9,0.2,0.525,0.9,58.75,52,59,71.75,52,88.5,135,0.9,57,0,0.0125,0.73,0
2020-3-12 19:31,200,200,225,200,200,225,50,50,50,50,234.25,200,200,2,206.75,61.25,234.25,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.2,100,8.2,0.775,0.6749999999999999,0.755,0.9,0.2,0.565,0.9,59,52,57.5,63,52,85,135,0.9,57.75,0,-0.005,0.7525,0
2020-3-12 19:32,193.75,193.75,225,187.5,200,225,50,50,50,50,224.5,200,200,2,198.75,58.5,224.5,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.6,8,8.3,100,8.3,0.475,0.45,0.705,0.9,0.2,0.6,0.9,62.75,55,59.5,68.5,52,79.75,135,0.9,58,0,0.015,0.705,0
2020-3-12 19:33,175,175,225,175,200,225,50,50,50,50,217,200,200,2,190.75,56,217,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.6,8,8.3,100,8.3,0.30000000000000004,0.1,0.4775,0.8250000000000001,0.1,0.6025,0.9,130.75,257,66.75,153.5,194.25,75.5,188,0.9,58,0,0.07,0.4725,0
2020-3-12 19:34,175,175,225,175,200,225,50,50,50,50,219.25,200,200,2,194.25,56.75,219.25,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.6,8,8.3,100,8.3,0.45,0.1,0.3775,0.65,0.1,0.6,0.9,84.75,322.25,79.5,234,257,73.25,165,0.9,58,0,0.1375,0.35250000000000004,0
2020-3-12 19:35,175,175,225,175,200,225,50,50,50,50,205.25,200,200,2,182.75,52.75,205.25,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.4,8,8.2,100,8.2,0.575,0.25,0.475,0.6499999999999999,0.1,0.5974999999999999,0.9,104.25,130.75,88.25,123,257,73.5,165,0.9,58,0,0.24,0.4075,0
2020-3-12 19:36,162.5,162.5,225,150,200,225,12.5,0,50,50,190.5,162.5,200,2,171,48.25,190.5,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.4,8,8.2,100,8.2,0.6,0.325,0.54,0.7,0.1,0.5874999999999999,0.9,108.25,69.75,100.5,127.25,257,75.5,165,0.9,58,0,0.365,0.395,0
2020-3-12 19:37,150,150,212.5,150,181.25,212.5,0,0,50,50,188,150,200,2,167.5,47,188,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.4,8,8.2,100,8.2,0.9,0.475,0.6699999999999999,0.95,0.1,0.6074999999999999,0.95,95,85.25,103,128,344,77.25,257,0.95,92.5,0,0.47250000000000003,0.475,0
2020-3-12 19:38,150,150,200,150,175,200,0,0,50,50,191.25,150,200,2,171,48.75,191.25,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.4,8,8.2,100,8.2,1,0.55,0.8475,1.075,0.1,0.64,1.075,81,78.25,92.75,115.5,344,78.25,257,1.075,82.75,0,0.4775,0.6925,0
2020-3-12 19:39,150,156.25,200,150,175,200,25,0,50,50,199,150,200,2,177.75,50.75,199,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.4,8,8.2,100,8.2,1.125,0.8,1.005,1.2,0.1,0.675,1.2,79.75,75.5,83.75,94.25,344,80,257,1.2,81.75,0,0.4375,0.905,0
2020-3-12 19:40,150,175,200,150,175,200,50,0,50,50,208,200,200,2,184.5,53.75,208,10,0,1017.4,1018.94,1017.38,1017.55,1018.98,-0.4,8,8.3,100,8.3,1.025,0.775,1.0725,1.2,0.1,0.71,1.2,74,70.25,79.5,86,344,82.5,257,1.2,82,0,0.395,0.995,0
2020-3-12 19:41,150,175,200,150,175,200,50,0,50,50,212,200,200,2,189,55,212,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.4,8,8.4,100,8.4,0.825,0.7,0.9775,1.175,0.1,0.72,1.2,72.5,64,74.5,84,344,83.5,257,1.2,82,0,0.27749999999999997,0.935,0
2020-3-12 19:42,150,175,187.5,150,175,181.25,50,0,50,50,211.25,200,200,2,187.5,54.5,211.25,10,0,1017.5,1019.04,1017.48,1017.65,1019.08,-0.4,8,8.4,100,8.4,0.6749999999999999,0.6749999999999999,0.8200000000000001,1.025,0.1,0.7324999999999999,1.2,64,61.25,70.25,79,344,84.75,257,1.2,82,0,0.175,0.8,0
2020-3-12 19:43,150,175,175,150,175,175,50,0,50,50,211.25,200,200,2,187.5,54.25,211.25,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.4,8,8.4,100,8.4,0.6,0.575,0.69,0.8500000000000001,0.25,0.7625,1.2,51.25,49.5,63.5,78,122,82.5,137.25,1.2,82,0,0.06999999999999999,0.685,0
2020-3-12 19:44,150,175,175,150,175,175,50,0,50,50,213.25,200,200,2,189,55.25,213.25,10,0,1017.6,1019.14,1017.58,1017.75,1019.18,-0.4,8,8.4,100,8.4,0.6,0.5,0.6275,0.7,0.325,0.7825,1.2,40.75,37.25,51.5,65,37.25,79,128,1.2,82,0,-0.0725,0.62,0
2020-3-12 19:45,150,175,175,150,175,175,50,0,50,50,222,200,200,2,196,57.5,222,10,0,1017.7,1019.24,1017.68,1017.85,1019.28,-0.3,7,8.4,100,8.4,0.525,0.425,0.5974999999999999,0.7,0.4,0.7875000000000001,1.2,30,15,41,64,15,73.25,128,1.2,82,0,-0.1775,0.5725,0
2020-3-12 19:46,150,175,175,150,175,175,50,0,50,50,224,200,200,2,196,58,224,10,0,1017.7,1019.24,1017.68,1017.85,1019.28,-0.3,7,8.4,100,8.4,0.625,0.3,0.5725,0.75,0.3,0.79,1.2,45.5,9,35,64,9,66.25,115.5,1.2,82,0,-0.2225,0.525,0
2020-3-12 19:47,150,175,175,150,175,175,50,0,50,50,220,200,200,2,196,57.25,220,10,0,1017.8,1019.34,1017.78,1017.95,1019.38,-0.3,7,8.3,100,8.3,0.375,0.3,0.52,0.8,0.3,0.7575000000000001,1.2,265,342.25,27.5,63,342.25,58.5,94.25,1.2,82,0,-0.2625,0.4475,0
2020-3-12 19:48,150,175,175,156.25,175,175,50,0,50,50,214.5,200,200,2,190.75,56,214.5,10,0,1017.8,1019.34,1017.78,1017.95,1019.38,-0.3,7,8.3,100,8.3,0.375,0.3,0.43,0.725,0.3,0.7025,1.2,331.25,327.5,181,57.25,327.5,49,86,1.2,82,0,-0.3525,0.2325,0
2020-3-12 19:49,156.25,175,175,175,175,175,50,50,50,50,214.5,200,200,2,189,55.75,214.5,10,0,1017.8,1019.34,1017.78,1017.95,1019.38,-0.3,7,8.3,100,8.3,0.42500000000000004,0.3,0.395,0.5,0.3,0.6375,1.175,308.25,297.75,330.75,187.25,297.75,38.25,84,1.175,78.75,0,-0.3875,0.017499999999999998,0
2020-3-12 19:50,175,175,175,175,175,175,50,50,50,50,212,200,200,2,189,54.75,212,10,0,1017.8,1019.34,1017.78,1017.95,1019.38,-0.3,7,8.1,100,8.1,0.4,0.3,0.42,0.55,0.3,0.575,1.025,300.25,274,305.5,339.25,274,25.25,79,1.025,68.25,0,-0.385,-0.16,0
2020-3-12 19:51,175,175,175,175,175,175,50,50,50,50,210.5,200,200,2,186,54.25,210.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,7,8.1,100,8.1,0.55,0.3,0.47,0.6,0.3,0.535,0.8500000000000001,283.25,269,293,315,269,10,78,0.8500000000000001,49.25,0,-0.385,-0.27,0
2020-3-12 19:52,175,175,175,175,175,175,50,50,50,50,213.25,200,200,2,189,55.5,213.25,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,7,8.1,100,8.1,0.42500000000000004,0.325,0.51,0.6,0.3,0.51,0.8,282.25,267,286.75,311.5,267,353.5,66.5,0.8,43,0,-0.385,-0.335,0
2020-3-12 19:53,175,175,175,175,175,175,50,50,50,50,210.5,200,200,2,189,54.25,210.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,7,8,100,8,0.325,0.3,0.4425,0.6,0.3,0.4825,0.8,292.75,269,282.75,302.25,267,337.25,64,0.8,43,0,-0.31,-0.315,0
2020-3-12 19:54,175,175,175,175,175,175,50,50,50,50,209,200,200,2,183,53.75,209,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,7,8.1,100,8.1,0.325,0.3,0.35,0.475,0.3,0.4575,0.8,288,272.25,288.5,306,267,323.75,64,0.8,43,0,-0.27,-0.225,0
2020-3-12 19:55,175,175,175,175,175,175,50,50,50,50,205,200,200,2,183,52.75,205,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.1,100,8.1,0.2,0.2,0.295,0.4,0.2,0.425,0.8,276.25,271,286.5,303.25,267,311.75,63,0.8,43,0,-0.22,-0.1925,0
2020-3-12 19:56,175,175,175,175,175,175,50,50,50,50,205,200,200,2,183,52.75,205,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.2,100,8.2,0.15000000000000002,0.125,0.215,0.35,0.125,0.385,0.725,281.75,268,279,293.5,267,301.25,57.25,0.725,105.25,0,-0.14,-0.1575,0
2020-3-12 19:57,175,175,175,175,175,175,50,50,50,50,205,200,200,2,183,53,205,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.1,100,8.1,0.25,0.1,0.1775,0.25,0.1,0.355,0.6,283.5,268.25,281.25,298,267,294.25,187.25,0.6,272,0,-0.1175,-0.13,0
2020-3-12 19:58,175,175,175,175,175,175,50,50,50,50,203.5,200,200,2,183,52.25,203.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.1,100,8.1,0.275,0.125,0.2275,0.3,0.1,0.3425,0.6,269.75,260.25,280.75,298,260.25,288,339.25,0.6,272,0,-0.155,-0.1675,0
2020-3-12 19:59,175,175,175,175,175,175,50,50,50,50,202,200,200,2,183,51.75,202,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.1,100,8.1,0.2,0.2,0.245,0.3,0.1,0.325,0.6,250,244.5,265.75,297,244.5,281.75,315,0.6,272,0,-0.115,-0.2175,0
2020-3-12 20:00,175,175,175,175,175,175,50,50,50,50,203.5,200,200,2,183,52,203.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.2,100,8.2,0.3,0.2,0.2275,0.325,0.1,0.305,0.6,256.75,240,255,276.5,240,278.25,311.5,0.6,272,0,-0.0675,-0.2175,0
2020-3-12 20:01,175,175,175,175,175,175,50,50,50,50,210.5,200,200,2,187.5,54.25,210.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.2,100,8.2,0.45,0.2,0.3075,0.5,0.1,0.2925,0.6,259,243.5,255.75,270,240,274.75,306,0.6,272,0,-0.095,-0.295,0
2020-3-12 20:02,175,175,175,175,175,175,50,50,50,50,217.25,200,200,2,192.5,56.25,217.25,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.3,100,8.3,0.475,0.3,0.4375,0.5,0.1,0.29,0.525,274.75,248.75,263.25,278,240,273.5,306,0.525,274.5,0,-0.185,-0.3925,0
2020-3-12 20:03,175,175,175,175,175,187.5,50,50,50,50,225.5,200,200,2,199.25,59,225.5,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.3,100,8.3,0.525,0.4,0.4925,0.575,0.1,0.305,0.575,272.25,255.25,270.5,278,240,272,304,0.575,272.5,0,-0.265,-0.4125,0
2020-3-12 20:04,175,200,200,175,175,200,50,50,50,50,245.25,200,200,2,217.25,65,245.25,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.3,5,8.3,100,8.3,0.45,0.4,0.49,0.6,0.1,0.3175,0.6,266,257,271,278,240,270,298,0.6,273,0,-0.27,-0.4125,0
2020-3-12 20:05,175,206.25,206.25,175,175,218.75,50,50,50,50,253.75,237.5,200,2,225,67.5,253.75,10,0,1017.9,1019.44,1017.88,1018.05,1019.48,-0.1,5,8.3,100,8.3,0.475,0.4,0.4675,0.6,0.1,0.34,0.6,249,235,261.75,278,235,267,298,0.6,249.25,0,-0.19,-0.425,0
2020-3-12 20:06,175,225,225,175,175,225,50,50,50,50,257,250,200,2,227.25,68,257,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.475,0.4,0.46,0.6,0.125,0.365,0.6,250,235,253,271,235,264.5,298,0.6,253,0,-0.12,-0.445,0
2020-3-12 20:07,175,218.75,225,175,193.75,225,50,50,50,50,252,250,200,2,223.75,67,252,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.625,0.4,0.5125,0.6749999999999999,0.2,0.405,0.6749999999999999,241,235.75,248.5,264,234,260.5,297,0.6749999999999999,243.25,0,-0.0925,-0.505,0
2020-3-12 20:08,175,200,225,175,200,225,50,50,50,50,240.75,212.5,200,2,213.5,63.5,240.75,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.725,0.42500000000000004,0.6375,0.8,0.2,0.45,0.8,237.75,232,241.75,253.5,232,256.75,282.75,0.8,235.75,0,-0.0375,-0.6325,0
2020-3-12 20:09,175,193.75,225,175,200,225,50,50,50,50,226.25,200,200,2,199.75,59.75,226.25,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.5,100,8.5,0.925,0.6499999999999999,0.7825,1.075,0.2,0.51,1.075,231.75,229,237.25,245,229,254.75,278,1.075,234.5,0,0.01,-0.7825,0
2020-3-12 20:10,175,187.5,225,175,200,225,50,50,50,50,227,200,200,2,202.75,59.75,227,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.925,0.6749999999999999,0.8875,1.2,0.3,0.5825,1.2,224,217.5,233.25,244.5,217.5,252.5,278,1.2,233,0,0.0775,-0.8875,0
2020-3-12 20:11,175,183.33333333333334,225,175,200,225,50,50,50,50,222.33333333333334,200,200,2,197.66666666666666,58,222.33333333333334,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.7333333333333334,0.5,0.8300000000000001,1.1333333333333335,0.4000000000000001,0.62,1.2,239.66666666666666,209,229,246.33333333333334,209,249,278,1.2,233,0,0.13,-0.82,0
2020-3-12 20:12,175,175,225,175,200,225,50,50,50,50,224.5,200,200,2,197.25,58.5,224.5,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.875,0.5,0.7725,1,0.4,0.6475,1.2,232,209.25,230.25,247,209,245.5,278,1.2,233,0,0.105,-0.765,0
2020-3-12 20:13,175,187.5,225,175,200,225,50,50,50,50,226.25,200,200,2,199.75,59,226.25,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.85,0.575,0.83,1,0.4,0.685,1.2,234.5,224.5,235,245.75,209,242.25,278,1.2,233,0,0.04,-0.8275,0
2020-3-12 20:14,175,175,225,175,200,225,50,50,50,50,224,200,200,2,196,58,224,10,0,1018,1019.54,1017.98,1018.15,1019.58,-0.1,5,8.4,100,8.4,0.8500000000000001,0.7,0.8474999999999999,1,0.4,0.7224999999999999,1.2,230,223,234.5,241.5,209,238.5,271,1.2,233,0,0.05,-0.8475,0
2020-3-12 20:15,175,175,225,175,200,225,50,50,50,50,224,200,200,2,196,58.25,224,10,0,1018,1019.54,1017.98,1018.15,1019.58,0.1,3,8.5,100,8.5,0.775,0.7,0.825,1,0.4,0.7575000000000001,1.2,232.5,223,232.5,240,209,236.5,264,1.2,233,0,0.08,-0.8225,0
2020-3-12 20:16,175,187.5,225,175,200,225,50,50,50,50,230.25,200,200,2,204.5,60.5,230.25,10,0,1018,1019.54,1017.98,1018.15,1019.58,0.1,3,8.4,100,8.4,0.775,0.6,0.8025,0.925,0.42500000000000004,0.7875000000000001,1.2,234.25,228.75,233,238,209,234.5,253.5,1.2,233,0,0.07,-0.8,0
