CREATEDATE,RVR1M,RVR_1A,RVR1X,RVR_10M,RVR_10A,RVR_10X,MOR_1A,MOR_10M,MOR_10A,MOR_10X,VIS1K,VIS1A,VIS10A,BL1A,RVR DATA,MOR_RAW,VIS_RAW,LIGHTS,STATUS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),QFE R24 (HPA),QFF AERODROME (HPA),TREND,TENDENCY,TEMP,RH,DEWPOINT,WSINS (MPS),WS2M (MPS),WS2A (MPS),WS2X (MPS),WS10M (MPS),WS10A (MPS),WS10X (MPS),WDINS,WD2M,WD2A,WD2X,WD10M,WD10A,WD10X,GUST_SPEED (MPS),GUST_DIR,WDVAR,CW2A (MPS),HW2A (MPS),HIGHWIND,blur_index
2020/3/12 8:55,3000,3000,3000,3000,3000,3000,4650,4600,4700,4800,1531.5,4650,4700,3857.75,4692.25,4692.5,4692.5,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,61,9.41,3.475,2,2.7625,3.65,2,3.7575,5.325,141.25,130,141.25,158,116.5,134,158,5.325,135.5,0,2.7425,0.3225,0,0.925050022237735
2020/3/12 8:56,3000,3000,3000,3000,3000,3000,4675,4600,4700,4800,1593.25,4675,4700,3403.5,4715.5,4715.75,4715.75,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,62,9.65,3.375,2.2,3.21,4.1,2,3.67,5.3,138.5,129.25,141.25,156.75,119,135.5,158,5.3,137,0,3.1875,0.38,0,0.9155540865339088
2020/3/12 8:57,3000,3000,3000,3000,3000,3000,4700,4600,4700,4800,1645.75,4700,4700,3046.25,4700,4701,4701,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,61,9.41,3.25,2.775,3.43,4.025,2,3.595,5.3,142,128.75,141,155,121,136.75,158,5.3,137,0,3.4075,0.4175,0,0.8830047851076614
2020/3/12 8:58,3000,3000,3000,3000,3000,3000,4625,4600,4700,4800,1687.75,4625,4700,2817.5,4699.5,4700,4700,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,60,9.17,3.575,2.6,3.3225,3.975,2,3.5025,5.3,132.75,125.5,139.5,155,124,137,158,5.3,137,0,3.2875,0.4925,0,0.9016105031237812
2020/3/12 8:59,3000,3000,3000,3000,3000,3000,4625,4600,4700,4750,1712.25,4625,4700,2698,4691,4691.25,4691.25,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,61,9.41,3.525,2.7,3.5425,4.4,2,3.44,4.949999999999999,127.75,120.25,132.75,147.5,120.25,136.5,158,4.949999999999999,136,0,3.415,0.93,0,0.9076253426072534
2020/3/12 9:00,3000,3000,3000,3000,3000,3000,4600,4600,4700,4700,1722.25,4600,4700,2642.25,4679.25,4679.75,4679.75,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.9,61,9.41,2.85,2.575,3.4675,4.325,2,3.3425,4.5,131.5,118,129.75,139.25,118,136,158,4.5,139,0,3.29,1.085,0,0.3939359123378556
2020/3/12 9:01,3000,3000,3000,3000,3000,3000,4600,4600,4700,4700,1733,4600,4700,2569.75,4665.75,4666.25,4666.25,10,0,1013.8,1015.34,1013.78,1013.94,1015.33,0.2,3,16.8,61,9.32,2.35,2.125,2.8875,3.775,2,3.2375,4.475,142.75,118,132,149.25,118,136,158,4.475,138,0,2.7725,0.8,0,0.3485817696658391
2020/3/12 9:02,3000,3000,3000,3000,3000,3000,4600,4600,4625,4700,1757.75,4600,4625,2431,4685.75,4686.25,4686.25,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.2,3,16.8,62,9.56,2.3,1.95,2.4825,3.175,1.9,3.095,4.4,141,123.5,137.5,151,118,136.75,158,4.4,135,0,2.4425,0.4525,0,0.300560642130013
2020/3/12 9:03,3000,3000,3000,3000,3000,3000,4625,4600,4600,4700,1801,4625,4600,2237.75,4703,4703.75,4703.75,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.2,3,16.7,62,9.46,3.5,1.7,2.69,3.775,1.7,3.0625,4.4,134,126.5,137.5,150.75,118,137,158,4.4,135,0,2.6425,0.495,0,0.3277101454758215
2020/3/12 9:04,3000,3000,3000,3000,3000,3000,4700,4600,4600,4700,1842.5,4700,4600,2100.75,4735.5,4736,4736,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.2,3,16.7,62,9.46,3.175,1.95,3.145,3.8,1.7,3.1275,4.4,140.75,126,138.25,152,118,137,157.25,4.4,135,0,3.1025,0.53,0,0.3024902159773764
2020/3/12 9:05,3000,3000,3000,3000,3000,3000,4700,4600,4675,4700,1864.75,4700,4675,2044.5,4757.25,4757.75,4757.75,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.7,62,9.46,3.4,2.7,3.325,3.85,1.7,3.1775,4.4,134.5,126.75,139,152,118,136.5,155,4.4,135,0,3.2825,0.5225,0,0.2926007752509324
2020/3/12 9:06,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1866.5,4700,4700,2009.25,4716.25,4716.5,4716.5,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.7,62,9.46,3.325,2.875,3.4625000000000004,4.1,1.7,3.1775,4.4,137.5,127,136.5,145.5,118,136,155,4.4,135,0,3.3975,0.6925,0,0.2837282153653493
2020/3/12 9:07,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1879,4700,4700,1952,4718,4718,4718,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.7,62,9.46,3.55,2.9,3.495,4.325,1.7,3.1875,4.4,132.25,126,135.25,144,118,135.25,152,4.4,135,0,3.405,0.7725,0,0.2845045563758233
2020/3/12 9:08,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1895.5,4700,4700,1890.5,4708.25,4708.75,4708.75,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.7,62,9.46,3.625,2.8,3.4275,4.425000000000001,1.7,3.2,4.425000000000001,130.75,123,131.5,142.25,118,135,152,4.425000000000001,133.75,0,3.2875,0.975,0,0.2947396252870702
2020/3/12 9:09,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1913.5,4700,4700,1832.5,4719.75,4720,4720,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.6,62,9.37,3.8,2.8,3.645,4.5,1.7,3.2075,4.5,130.75,123,129,136,118,135,152,4.5,124,0,3.4450000000000003,1.1875,0,0.1873071289977194
2020/3/12 9:10,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1927.25,4700,4700,1779.5,4707,4707.25,4707.25,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.6,62,9.37,2.975,2.75,3.5425,4.5,1.7,3.215,4.5,128,122,130.5,138,121,135,152,4.5,124,0,3.38,1.0625,0,0.2822432339422397
2020/3/12 9:11,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,1951.75,4700,4700,1682.75,4709,4709.25,4709.25,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.5,62,9.27,2.55,2.45,3.0175,3.725,1.7,3.2350000000000003,4.5,130,120,129.75,138,120,134.25,152,4.5,124,0,2.8625,0.9425,0,0.3276100349388995
2020/3/12 9:12,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,2005,4700,4700,1515,4718.25,4718.5,4718.5,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.5,62,9.27,2.65,2.1,2.735,3.275,1.8,3.265,4.5,138.5,117,129.75,143.5,117,133.25,152,4.5,124,0,2.595,0.8575,0,0.2973138987232985
2020/3/12 9:13,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,2065.25,4700,4700,1366.25,4732,4732.25,4732.25,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.5,63,9.51,2.55,2.125,2.605,3.3,2.1,3.215,4.5,131.75,116,133.75,150.5,116,133.25,154,4.5,124,0,2.525,0.64,0,0.3181909515224606
2020/3/12 9:14,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,2115.25,4700,4700,1259.25,4734.75,4735.25,4735.25,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.5,63,9.51,2.7,1.9,2.5275,3.275,1.9,3.14,4.5,144,121.25,137.75,156,116,133,156,4.5,124,0,2.4875,0.4499999999999999,0,0.331347856293375
2020/3/12 9:15,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,2150,4700,4700,1178,4708,4709,4709,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.5,63,9.51,3.5,1.9,2.905,3.7,1.9,3.13,4.5,147.5,123,143.5,156,116,134.5,156,4.5,124,0,2.895,0.225,0,0.3236694624867116
2020/3/12 9:16,3000,3000,3000,3000,3000,3000,4700,4600,4700,4700,2184.75,4700,4700,1109.75,4708.25,4708.5,4708.5,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.4,63,9.41,2.85,2.425,3.215,3.7,1.9,3.0925,4.5,149,137.75,148.75,156,116,135.5,156,4.5,124,0,3.215,-0.045,0,0.2759365180468407
2020/3/12 9:17,3000,3000,3000,3000,3000,3000,4675,4600,4700,4700,2212,4675,4700,1060.5,4696.25,4696.75,4696.75,10,0,1013.9,1015.44,1013.88,1014.04,1015.43,0.3,3,16.4,63,9.41,2.85,2.1,2.9775,3.65,1.9,3.0275,4.5,153.5,139,150,161,116,137.25,161,4.5,124,0,2.975,-0.1025,0,0.2142061001935248
2020/3/12 9:18,3000,3000,3000,3000,3000,3000,4600,4600,4700,4700,2230.75,4600,4700,1019.75,4683.25,4684,4684,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.4,63,9.41,2.8,2.1,2.845,3.6,1.9,2.975,4.5,145.75,134.25,148.5,161,116,139.25,161,4.5,124,0,2.845,-0.025,0,0.1887473908856203
2020/3/12 9:19,3000,3000,3000,3000,3000,3000,4600,4600,4700,4700,2252.5,4600,4700,983,4677.75,4678.25,4678.25,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.4,63,9.41,3.375,2.4,3.01,4.025,1.9,2.905,4.125,147.25,132,146.5,156.75,116,140.75,161,4.125,144.75,0,3.01,0.08,0,0.185770861756306
2020/3/12 9:20,3000,3000,3000,3000,3000,3000,4600,4600,4675,4700,2263.25,4600,4675,943.75,4623.5,4624,4624,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.4,63,9.41,3.25,2.45,3.1375,4.15,1.9,2.8925,4.15,148.5,134.5,147,155,116,142.5,161,4.15,151.5,0,3.1375,0.055,0,0.1701657741631035
2020/3/12 9:21,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2288.75,4600,4600,905.25,4626.5,4627,4627,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.4,64,9.65,3.6,2.6,3.235,4.25,1.9,2.9475,4.25,146.75,135.5,146,155,116,144,161,4.25,151.5,0,3.235,0.1125,0,0.2048177945444473
2020/3/12 9:22,3000,3000,3000,3000,3000,3000,4600,4525,4600,4700,2306.5,4600,4600,871.75,4602,4602.75,4602.75,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.4,64,9.65,3.225,2.6,3.3875,4.3,1.9,3.025,4.3,149.75,135,146.75,165,121.25,145.75,165,4.3,151,0,3.3875,0.075,0,0.175875353554178
2020/3/12 9:23,3000,3000,3000,3000,3000,3000,4550,4500,4600,4700,2328.25,4550,4600,839.75,4601,4601.5,4601.5,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.3,64,9.55,3.625,2.85,3.5775,4.4,1.9,3.14,4.4,148.75,135.75,148,165,123,146.75,165,4.4,148,0,3.5775,0,0,0.2036292173556141
2020/3/12 9:24,3000,3000,3000,3000,3000,3000,4600,4500,4600,4700,2349.75,4600,4600,815.5,4605.5,4605.75,4605.75,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.3,3,16.3,64,9.55,3.55,2.75,3.61,4.4,2.075,3.2425,4.4,149,138.5,148,157,132,148,165,4.4,149.25,0,3.61,0,0,0.2058796825365679
2020/3/12 9:25,3000,3000,3000,3000,3000,3000,4600,4500,4600,4700,2364.5,4600,4600,797.25,4616,4616.75,4616.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.3,64,9.55,3.525,2.7,3.615,4.4,2.1,3.285,4.4,147.75,135,147.5,158,132,148,165,4.4,153,0,3.615,0.03,0,0.1981452025730921
2020/3/12 9:26,3000,3000,3000,3000,3000,3000,4600,4500,4600,4700,2378.75,4600,4600,775.25,4611,4611.5,4611.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.3,64,9.55,3.375,2.85,3.565,4.3500000000000005,2.1,3.31,4.4,151,135,149,157.5,132,148,165,4.4,153,0,3.565,-0.06,0,0.1874581347340452
2020/3/12 9:27,3000,3000,3000,3000,3000,3000,4600,4500,4600,4600,2405,4600,4600,744.5,4626,4626.5,4626.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.2,64,9.46,3.175,2.675,3.31,3.95,2.4,3.35,4.4,158.5,139,151,162.75,132,148,165,4.4,153,0,3.3025,-0.1725,0,0.1806629769902817
2020/3/12 9:28,3000,3000,3000,3000,3000,3000,4600,4500,4600,4600,2436.75,4600,4600,713.5,4656.5,4656.75,4656.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.2,64,9.46,3.775,2.6,3.3125,4.025,2.45,3.4025,4.4,153.25,140,153.25,165,133.5,148.75,165,4.4,151.75,0,3.2975,-0.3025,0,0.2076492632085765
2020/3/12 9:29,3000,3000,3000,3000,3000,3000,4600,4500,4600,4650,2468.75,4600,4600,687.25,4686.75,4687.25,4687.25,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.2,64,9.46,2.675,2.4,3.325,4.4,2.4,3.4125,4.4,150.75,137.25,152.25,163.75,135,149,165,4.4,148,0,3.315,-0.245,0,0.1888900323734418
2020/3/12 9:30,3000,3000,3000,3000,3000,3000,4600,4500,4600,4700,2491.5,4600,4600,665,4697.25,4697.5,4697.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.2,64,9.46,3.225,2.4,3.13,4.25,2.4,3.4025,4.4,151,137,151,163,135,149.25,165,4.4,148,0,3.125,-0.165,0,0.1945591521231888
2020/3/12 9:31,3000,3000,3000,3000,3000,3000,4700,4500,4600,4700,2522,4700,4600,638.5,4724.5,4724.75,4724.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.2,64,9.46,3.925,2.6,3.385,4.7,2.4,3.4425,4.7,151,136.25,150,161.5,135,150,165,4.7,153,0,3.3825000000000003,-0.115,0,0.1977892046574055
2020/3/12 9:32,3000,3000,3000,3000,3000,3000,4700,4500,4600,4700,2547.5,4700,4600,611.25,4719,4719.5,4719.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,64,9.36,3.65,2.9,3.69,4.7,2.4,3.46,4.7,149.75,136,149.75,163,135,150,165,4.7,153,0,3.685,-0.1125,0,0.205084627885465
2020/3/12 9:33,3000,3000,3000,3000,3000,3000,4675,4600,4600,4700,2566,4675,4600,589.75,4697.75,4698.25,4698.25,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,64,9.36,3.25,2.95,3.635,4.325,2.4,3.4525,4.7,148.75,140.5,150.25,163,135,150,165,4.7,153,0,3.63,-0.1425,0,0.2308779830405192
2020/3/12 9:34,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2578,4600,4600,573,4674.25,4674.75,4674.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,64,9.36,3.175,2.5,3.355,4.275,2.4,3.41,4.7,153.25,142,150.5,161,135,150.75,165,4.7,153,0,3.3525,-0.1475,0,0.2434714295103017
2020/3/12 9:35,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2589.25,4600,4600,557.5,4644.5,4644.5,4644.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,64,9.36,3.275,2.5,3.1475,3.775,2.4,3.36,4.7,154.25,142,153.75,162.5,136,151.5,165,4.7,153,0,3.135,-0.315,0,0.2172621965586116
2020/3/12 9:36,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2606.75,4600,4600,537.25,4631.5,4631.5,4631.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,64,9.36,4.2,2.8,3.4575,4.375,2.4,3.39,4.7,156.5,145.75,155.25,164.5,136,152,165.25,4.7,153,0,3.4325,-0.4375,0,0.2072059735699389
2020/3/12 9:37,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2637.25,4600,4600,514.25,4642.25,4642.5,4642.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16.1,65,9.59,3.525,2.9,3.74,4.5,2.4,3.4475,4.7,155.25,146.25,155.5,166,136,152,166,4.7,153,0,3.705,-0.4875,0,0.2098459452313326
2020/3/12 9:38,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2661.25,4600,4600,494,4634.25,4634.75,4634.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16,65,9.49,3.9,3,3.695,4.6,2.4,3.4675,4.725,152.75,144,154.5,165,136,152,166,4.725,153.75,0,3.6725,-0.42,0,0.1932311675395878
2020/3/12 9:39,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2693.5,4600,4600,473.25,4658.75,4659.25,4659.25,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16,65,9.49,3.65,3,3.765,4.8,2.45,3.535,4.8,157.5,144.25,153.75,165.25,136,152.5,167.75,4.8,156,0,3.745,-0.3775,0,0.1739891124964085
2020/3/12 9:40,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2721.5,4600,4600,448.25,4636,4636.75,4636.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16,65,9.49,3.525,2.85,3.64,4.625,2.5,3.5700000000000003,4.8,153.75,144,154.75,173,136,153,173,4.8,156,0,3.62,-0.4325,0,0.1640810925516955
2020/3/12 9:41,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2761.5,4600,4600,420,4636.25,4636.5,4636.5,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16,65,9.49,3.85,2.8,3.54,4.2,2.5,3.565,4.8,148.25,143,153.25,171,140.5,153,173,4.8,156,0,3.525,-0.325,0,0.1391046701697993
2020/3/12 9:42,3000,3000,3000,3000,3000,3000,4600,4600,4600,4700,2801.25,4600,4600,392.25,4621.25,4621.75,4621.75,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,16,65,9.49,3.925,3.025,3.77,4.4,2.5,3.5825,4.8,148.5,141.5,151.5,165,141,153,173,4.8,156,0,3.7625,-0.2325,0,0.1398729629412483
2020/3/12 9:43,3000,3000,3000,3000,3000,3000,4550,4500,4600,4600,2829.5,4550,4600,370.25,4579.5,4579.5,4579.5,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.7,3,15.9,65,9.4,3.85,3,3.8225,4.4,2.5,3.6025,4.8,146,139,149.25,158.25,139,153,173,4.8,156,0,3.82,-0.085,0,0.113499137211847
2020/3/12 9:44,3000,3000,3000,3000,3000,3000,4500,4500,4600,4600,2856,4500,4600,353.5,4561.5,4562,4562,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.7,3,15.9,66,9.62,3.575,3.05,3.71,4.25,2.8,3.655,4.8,147.25,139,148.25,155.5,139,152.75,173,4.8,156,0,3.71,-0.015,0,0.1009959244890346
2020/3/12 9:45,3000,3000,3000,3000,3000,3000,4500,4475,4600,4600,2868,4500,4600,340.25,4517.25,4518,4518,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.5,3,15.9,66,9.62,3.65,3.2,3.595,4.1,2.8,3.69,4.8,147,140.5,147.5,153.25,139,152,173,4.8,156,0,3.595,0.03,0,0.092966273284601
2020/3/12 9:46,3000,3000,3000,3000,3000,3000,4425,4400,4575,4600,2884,4425,4575,327,4487,4487.25,4487.25,10,0,1014.1,1015.64,1014.08,1014.24,1015.63,0.5,3,15.9,66,9.62,3.475,3.2,3.6075,4.1,2.8,3.685,4.8,150.75,140,148.5,157.75,139,151.25,173,4.8,156,0,3.6075,-0.03,0,0.1246021820300354
2020/3/12 9:47,3000,3000,3000,3000,3000,3000,4400,4400,4500,4600,2903.25,4400,4500,311,4449,4449.75,4449.75,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.5,3,15.8,67,9.75,4.025,3.2,3.68,4.4,2.8,3.6775,4.8,145,140,148.75,158,139,150.5,173,4.8,156,0,3.6775,-0.045,0,0.1780056080395194
2020/3/12 9:48,3000,3000,3000,3000,3000,3000,4400,4400,4500,4600,2948.25,4400,4500,292.5,4472.75,4473.25,4473.25,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.5,3,15.8,67,9.75,3.825,3.1500000000000004,3.895,4.7,2.8,3.725,4.775,146.75,138.25,146.5,155.75,138.25,150,173,4.775,153.25,0,3.8925,0.105,0,0.1616653788655366
2020/3/12 9:49,3000,3000,3000,3000,3000,3000,4400,4400,4500,4600,2978,4400,4500,271.5,4416.5,4417.25,4417.25,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.5,3,15.7,67,9.65,3.4,2.8,3.78,4.65,2.8,3.6825,4.7,143.5,138,145,153,138,148.75,171,4.7,145,0,3.7775,0.1975,0,0.1675967005976607
2020/3/12 9:50,3000,3000,3000,3000,3000,3000,4325,4300,4500,4600,3010.25,4325,4500,250.75,4360,4360.5,4360.5,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.5,3,15.7,67,9.65,3.275,2.7,3.38,4.15,2.7,3.6725,4.7,150.25,138,145.25,156,138,148,165,4.7,145,0,3.3725,0.1649999999999999,0,0.1691280221844484
2020/3/12 9:51,3000,3000,3000,3000,3000,3000,4300,4300,4425,4600,3064.5,4300,4425,230,4355.75,4356.25,4356.25,10,0,1014,1015.54,1013.98,1014.14,1015.53,0.5,3,15.7,68,9.87,3.2,2.625,3.25,3.85,2.625,3.625,4.7,145.25,138.75,147,157,138,147.25,158.75,4.7,145,0,3.245,0.06,0,0.1691626160590493
2020/3/12 9:52,3000,3000,3000,3000,3000,3000,4300,4300,4400,4575,3117,4300,4400,209.5,4331.5,4332.25,4332.25,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.6,69,9.99,3.65,2.6,3.4025,4.275,2.6,3.5975,4.7,148,139,147.25,156.5,138,147,158,4.7,145,0,3.3975,0.045,0,0.1414768667490669
2020/3/12 9:53,3000,3000,3000,3000,3000,3000,4300,4300,4400,4500,3178.5,4300,4400,188.25,4315.5,4316.25,4316.25,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.5,70,10.11,3.425,2.6750000000000003,3.495,4.325,2.6,3.56,4.7,144.25,136,147,155,136,147,158,4.7,145,0,3.4925,0.06,0,0.1470464730152901
2020/3/12 9:54,3000,3000,3000,3000,3000,3000,4300,4225,4400,4500,3254.25,4300,4400,167.5,4307.75,4308.25,4308.25,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.5,70,10.11,3.65,2.75,3.565,4.4,2.6,3.57,4.7,151,136,147.25,155.5,136,147,158,4.7,145,0,3.565,0.0475,0,0.1089281959870337
2020/3/12 9:55,3000,3000,3000,3000,3000,3000,4300,4200,4300,4450,3336.25,4300,4300,150,4319,4319.5,4319.5,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.4,70,10.01,4,3,3.775,4.475,2.6,3.595,4.7,144,136,146.75,156,136,147,158,4.7,145,0,3.7725,0.0825,0,0.1336720460414853
2020/3/12 9:56,3000,3000,3000,3000,3000,3000,4275,4200,4300,4400,3394.25,4275,4300,136.5,4296.5,4296.75,4296.75,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.4,70,10.01,3.75,3.15,3.8025,4.5,2.6,3.61,4.7,147,137.5,146,156,136,146.25,157.25,4.7,145,0,3.8,0.13,0,0.1505805410244788
2020/3/12 9:57,3000,3000,3000,3000,3000,3000,4200,4200,4300,4400,3423.5,4200,4300,126.25,4235.25,4235.5,4235.5,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.4,71,10.22,3.325,3.1500000000000004,3.6275,4.3,2.6,3.585,4.65,145.5,134,145,154,134,146,157,4.65,145.5,0,3.6225,0.19,0,0.1750396962543737
2020/3/12 9:58,3000,3000,3000,3000,3000,3000,4200,4200,4300,4400,3460.75,4200,4300,118.5,4215.75,4215.75,4215.75,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.3,71,10.13,3.4,3.1,3.455,4.074999999999999,2.6,3.52,4.5,146.5,134,144.5,156.5,134,146,157.5,4.5,147,0,3.45,0.21,0,0.1548335429600136
2020/3/12 9:59,3000,3000,3000,3000,3000,3000,4200,4200,4275,4375,3510.5,4200,4275,111,4226,4226.75,4226.75,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.3,72,10.34,3.775,3.1,3.575,4.375,2.6,3.5425,4.5,141.75,134,145.25,158,134,146,158,4.5,146.5,0,3.575,0.1725,0,0.1818134608325881
2020/3/12 10:00,3000,3000,3000,3000,3000,3000,4200,4200,4200,4300,3577,4200,4200,102,4253.75,4254.25,4254.25,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.2,72,10.24,3.2,2.95,3.5775,4.5,2.6,3.5575,4.5,144.75,134,145.25,155.25,134,146,158,4.5,146,0,3.575,0.1725,0,0.1568037657054132
2020/3/12 10:01,3000,3000,3000,3000,3000,3000,4200,4200,4200,4300,3640.25,4200,4200,91.25,4230.25,4231,4231,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.2,72,10.24,3.375,2.8,3.3925,4.15,2.6750000000000003,3.57,4.5,143.5,135,144.25,151.5,134,146,158,4.5,146,0,3.3825,0.22,0,0.1473713829692762
2020/3/12 10:02,3000,3000,3000,3000,3000,3000,4200,4200,4200,4300,3720.25,4200,4200,81.25,4222,4222.5,4222.5,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.2,72,10.24,3.7,2.825,3.385,4.1,2.725,3.555,4.5,145,136,144,151.5,134,145.5,158,4.5,146,0,3.3775,0.2375,0,0.1643410054940929
2020/3/12 10:03,3000,3000,3000,3000,3000,3000,4200,4175,4200,4300,3780.25,4200,4200,74.25,4202.75,4203.5,4203.5,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.2,72,10.24,2.775,2.65,3.2575000000000003,4.1,2.65,3.525,4.5,141.5,136,144,152,134,145,158,4.5,146,0,3.25,0.2275,0,0.1598332179899694
2020/3/12 10:04,3000,3000,3000,3000,3000,3000,4125,4100,4200,4300,3825.5,4125,4200,69.75,4190,4191,4191,10,0,1014,1015.54,1013.98,1014.14,1015.54,0.5,3,15.2,72,10.24,3.0250000000000004,2.475,3.0525,3.725,2.475,3.455,4.5,139.75,135,142.5,148.5,133.5,144.5,158,4.5,146,0,3.04,0.2925,0,0.1566788156894469
2020/3/12 10:05,3000,3000,3000,3000,3000,3000,4100,4100,4200,4300,3850.3333333333335,4100,4200,66.66666666666667,4187.333333333333,4187.666666666667,4187.666666666667,10,0,1014,1015.54,1013.98,1014.14,1015.54,1.1,1,15.1,73,10.35,3.266666666666667,2.4,3.033333333333333,3.7000000000000006,2.4,3.3833333333333333,4.5,132,128,140,146.66666666666666,128,143.66666666666666,158,4.5,146,0,3.0033333333333334,0.4233333333333333,0,0.1418443738015102
